timestamp,auction_id,base_cpm,winning_bid,audience_segment,ad_category,device_type,hour_of_day,day_of_week,ad_position,ad_size,user_location,user_age,user_gender,value_per_conversion,true_ctr,true_cvr,clicked,converted
2025-05-30 03:00:09.184980,AUCTION_005019,22.238425830226465,0.847605354932969,business_professionals,education,desktop,12,6,top,160x600,AE,32,M,50.0,0.1798862939761872,0.3971198216137035,0,0
2025-05-13 17:11:01.548526,AUCTION_005223,6.719076750294204,0.28532310823005463,parents,electronics,mobile,8,1,content,300x250,KR,23,F,45.0,0.04879206607661825,0.157200978306791,0,0
2025-05-30 20:26:12.210252,AUCTION_015780,16.391984071748904,0.7110497232654821,tech_enthusiasts,fashion,mobile,1,0,sidebar,160x600,BB,43,F,30.0,0.019136409336539276,0.13299961053470358,0,0
2025-06-01 22:19:50.417051,AUCTION_045556,10.022883289659392,0.5579082164414345,tech_enthusiasts,education,desktop,9,3,top,728x90,BI,45,M,50.0,0.0339800207599583,0.5748513628564504,0,0
2025-05-25 11:26:17.690056,AUCTION_012896,8.906354750147253,0.4561932631193543,tech_enthusiasts,fashion,mobile,10,6,content,160x600,RU,31,F,30.0,0.05435157226364579,0.10431978203658997,0,0
2025-06-07 14:44:56.664081,AUCTION_034304,10.010065927377433,0.4642846375699198,business_professionals,fashion,mobile,7,5,content,300x250,ET,38,M,30.0,0.05369313017682392,0.15557975747293828,0,0
2025-05-13 19:20:38.555108,AUCTION_093322,8.321563833020926,0.7332817306943814,students,gaming,mobile,0,4,sidebar,728x90,SD,37,F,35.0,0.1345720368872938,0.14753991471259395,0,0
2025-05-12 13:59:50.913389,AUCTION_005324,8.17129749131268,0.9230745759190235,gaming_community,business,mobile,4,3,top,728x90,SY,40,F,70.0,0.055873200583252305,0.22947595025484482,0,0
2025-05-14 18:28:50.382741,AUCTION_052925,11.105065885170687,0.32450868694819074,fashion_shoppers,sports,desktop,9,4,sidebar,160x600,KM,46,M,25.0,0.0063972295817090585,0.30831498107873323,0,0
2025-05-15 08:14:50.665078,AUCTION_062864,5.434395858535941,0.6191823534477864,travel_enthusiasts,business,mobile,2,1,content,320x50,IR,46,F,70.0,0.03441705105998256,0.3506665687346494,0,0
2025-05-28 11:21:38.602659,AUCTION_008018,20.385145381608623,0.546367901204492,sports_fans,education,mobile,23,5,content,320x50,RU,20,F,50.0,0.0820723480408375,0.1741666673098495,0,0
2025-06-09 21:00:13.345169,AUCTION_082944,32.11665994876459,1.2511703345300946,sports_fans,sports,desktop,6,5,content,160x600,CO,48,M,25.0,0.12914677961778764,0.46019760842019847,0,0
2025-06-01 14:02:18.255151,AUCTION_090376,17.17223889030363,0.6716952660244913,travel_enthusiasts,food,desktop,18,1,bottom,728x90,BY,53,M,15.0,0.04858121088396233,0.3100652424393252,0,0
2025-05-14 19:46:53.808411,AUCTION_041720,10.334640791591973,0.35201931570780404,gaming_community,food,tablet,9,0,content,160x600,CO,21,F,15.0,0.02000715884861771,0.0721063031188046,0,0
2025-05-19 19:13:29.275302,AUCTION_000866,24.66876178203473,0.5879874850162976,parents,business,desktop,3,6,sidebar,300x250,CO,40,F,70.0,0.022768927200015377,0.4680247510912712,0,0
2025-06-04 19:43:21.716523,AUCTION_098443,15.713882313355771,0.47338476782643985,travel_enthusiasts,education,mobile,21,1,content,728x90,TW,40,O,50.0,0.0801450568883092,0.22726964714343983,0,0
2025-06-09 20:26:15.697111,AUCTION_083039,15.942303792262488,0.5374192456704946,tech_enthusiasts,travel,mobile,5,5,bottom,300x250,ML,23,M,90.0,0.035608034075085004,0.12266036936770539,0,0
2025-05-14 05:25:39.717163,AUCTION_013924,18.659542572619547,1.7100579814619667,parents,gaming,mobile,0,1,sidebar,160x600,SZ,36,F,35.0,0.022746302941407306,0.08910423538716856,0,0
2025-06-05 11:50:51.889302,AUCTION_079892,7.937707940451108,0.5720291952465687,sports_fans,business,mobile,6,5,top,300x250,BO,30,F,70.0,0.07861280767179771,0.18371603944416737,0,0
2025-06-06 14:25:06.661977,AUCTION_031183,15.842927245920754,0.5112212025741123,tech_enthusiasts,electronics,mobile,22,4,bottom,160x600,ZA,43,F,45.0,0.14427836437379365,0.24776506784195493,0,0
2025-05-12 06:09:43.156005,AUCTION_013799,16.478997978551845,0.7534102358511502,gaming_community,education,desktop,5,2,content,728x90,EE,22,M,50.0,0.042559052019572836,0.3206502914745868,0,0
2025-05-29 23:48:24.745968,AUCTION_040988,18.834300696500968,0.669429716957492,parents,electronics,tablet,11,3,top,300x250,PW,27,F,45.0,0.043050775493219166,0.2216324920301331,1,0
2025-06-06 09:07:32.292099,AUCTION_066733,22.749748364519853,1.276887410171701,business_professionals,business,desktop,21,5,sidebar,160x600,BF,49,M,70.0,0.16830775068614823,0.8096992568167949,0,0
2025-05-15 07:09:31.520187,AUCTION_078330,9.07745941130817,0.4925470883330393,students,business,mobile,1,6,sidebar,728x90,HU,20,M,70.0,0.07038110033596237,0.10590959116010523,0,0
2025-05-29 00:41:42.544722,AUCTION_024378,5.341238958818134,0.3479680232998337,sports_fans,fashion,tablet,22,4,top,300x250,CR,36,M,30.0,0.07043745055248433,0.2983671242779384,0,0
2025-05-26 12:29:54.768190,AUCTION_023414,9.650785164168337,0.843285474580646,business_professionals,family,desktop,19,4,content,300x250,IQ,37,M,20.0,0.04373267957684016,0.22653584293714932,0,0
2025-05-13 15:12:48.522886,AUCTION_097559,13.91645681810407,0.6230372573800805,sports_fans,education,mobile,9,0,bottom,300x250,SY,32,M,50.0,0.029321627349867957,0.20511964004918087,0,0
2025-05-19 17:36:14.376360,AUCTION_022992,7.528566229152243,1.098006547120308,gaming_community,gaming,mobile,23,3,sidebar,728x90,CV,44,F,35.0,0.35559851981208346,0.2988808712397449,1,0
2025-05-29 06:30:57.871222,AUCTION_003231,25.086376056291527,1.312287646794544,fashion_shoppers,gaming,mobile,11,2,bottom,300x250,PT,33,F,35.0,0.022378273371495325,0.11554935835368066,0,0
2025-06-05 12:56:16.709579,AUCTION_041995,10.54082824497174,0.5654669139614332,parents,education,tablet,18,5,sidebar,160x600,PG,27,M,50.0,0.08957950048548853,0.3154442164820818,0,0
2025-06-01 06:49:52.644480,AUCTION_049187,3.2840325715290564,0.4372168941639586,gaming_community,food,mobile,1,6,sidebar,728x90,KR,25,F,15.0,0.07776572894273207,0.05713419785474599,0,0
2025-05-11 16:38:50.740658,AUCTION_022514,8.040234471475225,0.5460947433472603,parents,sports,mobile,12,3,top,160x600,GQ,39,M,25.0,0.032099435840841004,0.0961302784445449,0,0
2025-06-06 14:08:48.542699,AUCTION_021325,17.927239293690004,0.6699607570264178,gaming_community,fashion,mobile,7,6,top,320x50,AO,26,F,30.0,0.04380446497109831,0.20718260724594378,0,0
2025-06-03 22:11:08.322394,AUCTION_086233,5.061063569161775,0.6884865617340997,sports_fans,education,mobile,15,2,sidebar,160x600,MR,27,M,50.0,0.0351704702093142,0.09923951559949451,0,0
2025-06-01 19:23:00.045014,AUCTION_088126,10.768260063028093,0.8848343476356888,students,family,mobile,2,6,content,300x250,NP,33,F,20.0,0.0899567516499483,0.08428958410428412,0,0
2025-06-05 01:36:56.809122,AUCTION_029823,15.385152757082292,0.6993077280721427,travel_enthusiasts,fashion,desktop,0,6,sidebar,728x90,PW,32,F,30.0,0.03211096568294137,0.3610802559912482,0,0
2025-06-05 19:13:22.852773,AUCTION_092484,8.705947118841381,0.6228696643384423,fashion_shoppers,education,mobile,23,5,top,728x90,AG,39,M,50.0,0.117070557520947,0.32724275580748147,0,0
2025-05-24 16:43:02.000649,AUCTION_068424,7.567808230827186,0.6027581716337528,fashion_shoppers,family,mobile,6,1,content,728x90,AD,19,M,20.0,0.041198906384493444,0.04978579061173697,0,0
2025-05-20 05:13:40.482864,AUCTION_064483,17.456168411394884,0.9179787096511497,travel_enthusiasts,family,desktop,2,0,sidebar,300x250,NZ,18,F,20.0,0.07898497876988869,0.153688471205151,0,0
2025-05-25 05:03:03.114498,AUCTION_051019,19.030454133827174,0.7556683911938626,travel_enthusiasts,family,mobile,0,5,sidebar,300x250,HN,25,M,20.0,0.0448991424972112,0.0679468157122138,0,0
2025-05-22 13:29:48.686461,AUCTION_026753,31.360166206811478,1.1322775044731839,fashion_shoppers,electronics,desktop,2,3,top,728x90,TD,18,M,45.0,0.04371675555368722,0.4087325264246121,0,0
2025-05-21 09:26:36.596037,AUCTION_049963,23.38997894667963,0.8144637568483528,food_lovers,electronics,tablet,12,2,top,300x250,ME,23,F,45.0,0.09073785082385798,0.2299998213256969,0,0
2025-05-24 05:25:45.992016,AUCTION_042731,19.866461076663825,0.8928401360111938,parents,gaming,mobile,14,1,sidebar,320x50,SK,39,F,35.0,0.032621405879051865,0.10314534399897282,0,0
2025-05-21 12:27:23.734906,AUCTION_029056,6.303105795400151,1.5161592082190545,sports_fans,business,mobile,13,0,content,728x90,GY,26,M,70.0,0.05411325122253116,0.23259964212574574,0,0
2025-06-07 19:56:20.948803,AUCTION_055317,9.746531091454875,1.5114316797073335,parents,family,desktop,0,6,top,300x250,AR,27,F,20.0,0.5246054017697551,0.28919360910029934,0,0
2025-06-08 22:14:04.045670,AUCTION_035496,14.857346370405098,0.6328876003574989,food_lovers,electronics,mobile,19,6,bottom,300x250,IQ,34,F,45.0,0.060938822434314734,0.1702631215847671,0,0
2025-05-23 21:03:19.702757,AUCTION_056337,9.432201761989838,0.7503098237527877,sports_fans,travel,desktop,20,0,top,728x90,EE,53,M,90.0,0.06448194462562064,0.6585309318635605,0,0
2025-06-08 01:53:18.902118,AUCTION_079277,7.802476099343092,0.9110835236864857,travel_enthusiasts,food,mobile,19,4,bottom,160x600,AT,34,F,15.0,0.08693446323812448,0.08154934536806464,0,0
2025-06-08 16:02:09.972371,AUCTION_005464,8.590148107696518,0.5099771267286946,fashion_shoppers,electronics,mobile,5,4,top,728x90,TT,25,F,45.0,0.1064665665258125,0.20658235218565418,0,0
2025-05-19 06:54:00.625646,AUCTION_070155,7.95763160353489,0.39781594660702013,travel_enthusiasts,fashion,desktop,21,0,top,320x50,CV,36,M,30.0,0.05682194577179762,0.31902551920532296,0,0
2025-05-20 18:48:35.798106,AUCTION_070669,10.14235066551544,0.8244373797758563,food_lovers,education,desktop,8,2,content,300x250,BR,42,M,50.0,0.025369590943372346,0.41719592135910594,0,0
2025-06-02 12:00:39.715944,AUCTION_056013,5.368942364695866,1.0100837020968338,students,fashion,mobile,18,0,bottom,728x90,RO,29,M,30.0,0.04214086871143401,0.12661152726613803,0,0
2025-06-04 10:29:33.438595,AUCTION_012085,7.353700714956882,0.37773477895587193,parents,sports,mobile,8,1,content,300x250,GA,47,M,25.0,0.02299643819558293,0.16631065360435462,0,0
2025-05-12 22:02:41.000970,AUCTION_056818,7.033379604858252,0.49351073947772994,sports_fans,travel,mobile,4,6,bottom,728x90,PA,19,M,90.0,0.016184822769420324,0.19644648767221742,0,0
2025-06-06 10:55:18.604453,AUCTION_020000,14.256371287428934,0.7101305018940991,tech_enthusiasts,electronics,desktop,0,6,content,728x90,SL,18,M,45.0,0.2765519553857259,0.4612924274056379,1,0
2025-06-04 05:16:26.470364,AUCTION_069066,4.518826854796932,0.7481119195520939,tech_enthusiasts,sports,mobile,19,6,bottom,300x250,UA,46,M,25.0,0.04814143600149582,0.10787608065146308,0,0
2025-05-21 18:44:21.171165,AUCTION_050452,14.415454570254637,0.8410896013627934,business_professionals,fashion,tablet,6,2,sidebar,320x50,IL,43,M,30.0,0.015352574005361516,0.14983807982545333,0,0
2025-05-11 04:00:50.495235,AUCTION_090709,19.803562187939143,1.1261417478007463,gaming_community,family,desktop,12,0,bottom,300x250,UG,31,F,20.0,0.050140971673776964,0.2885647848030187,0,0
2025-05-17 02:25:10.670949,AUCTION_052884,14.248376179039578,0.6817077393463641,parents,gaming,mobile,22,1,top,160x600,IS,34,M,35.0,0.08478757555791835,0.08708286686411199,0,0
2025-05-22 22:03:23.666877,AUCTION_030963,21.657511873787307,0.43282575679128094,fashion_shoppers,business,mobile,1,2,top,300x250,DK,28,F,70.0,0.1648555083492881,0.30212015678394566,0,0
2025-06-05 12:26:35.310567,AUCTION_034573,4.79152124990546,0.4983736684551759,business_professionals,family,mobile,14,0,content,300x250,RW,48,M,20.0,0.0436741452628147,0.10623881149609465,0,0
2025-05-24 17:40:39.089860,AUCTION_015294,12.654740643769216,0.3634787224521583,travel_enthusiasts,sports,tablet,13,3,top,160x600,HR,23,M,25.0,0.06496473982922137,0.08829021156379231,0,0
2025-05-21 16:59:35.260647,AUCTION_027918,13.15359665870538,1.100305935395216,gaming_community,food,mobile,11,0,sidebar,320x50,MD,35,M,15.0,0.03266702239761399,0.05658733895849981,0,0
2025-05-15 02:15:15.796157,AUCTION_046120,15.253024935057661,0.7966175423386783,sports_fans,travel,tablet,18,4,top,160x600,NZ,38,F,90.0,0.08142209407676658,0.37932591933422866,0,0
2025-05-17 03:15:38.008195,AUCTION_035073,17.37959570495804,1.0813154084527419,students,education,mobile,4,4,top,160x600,CH,23,M,50.0,0.3322438595784828,0.19831433326397846,0,0
2025-05-14 22:27:32.747078,AUCTION_010550,4.216088118705584,0.33139440014277977,gaming_community,education,mobile,17,3,bottom,320x50,BW,39,F,50.0,0.02525934756495695,0.2555857988134195,0,0
2025-06-02 14:27:42.844240,AUCTION_091127,3.351155169272374,0.41697289180044,business_professionals,business,desktop,2,2,sidebar,300x250,KG,39,M,70.0,0.1509023043274358,0.6479358384087652,0,0
2025-06-01 02:09:03.750579,AUCTION_000690,13.908947252213446,0.7153242921654985,gaming_community,electronics,mobile,6,6,content,160x600,GN,24,F,45.0,0.19005656264505222,0.18494234819529995,0,0
2025-06-05 12:04:39.195519,AUCTION_077729,36.44552169184935,1.4550434900239626,sports_fans,electronics,mobile,1,0,top,300x250,GR,24,F,45.0,0.12647035730289335,0.1495204786299719,0,0
2025-05-12 03:23:10.569834,AUCTION_036096,12.904780549784553,1.04781326768547,fashion_shoppers,fashion,mobile,8,5,content,300x250,AU,38,M,30.0,0.2758318938244402,0.21385039350370091,0,0
2025-05-11 16:26:58.872629,AUCTION_065351,9.564470107412102,0.3539318660460768,sports_fans,travel,mobile,19,1,content,160x600,IE,45,F,90.0,0.031194836845313403,0.3071178967535974,0,0
2025-05-18 18:13:38.335702,AUCTION_011040,25.847736037548824,0.6765142857120076,business_professionals,gaming,desktop,21,4,content,728x90,CD,38,M,35.0,0.06330300100637819,0.3315634134715811,0,0
2025-06-01 00:30:47.128708,AUCTION_004221,53.19011947972052,0.8427894884770032,food_lovers,family,mobile,9,0,top,300x250,CU,47,M,20.0,0.07215204683033526,0.185296131411704,0,0
2025-05-22 13:58:36.126457,AUCTION_000821,19.83100562031744,0.4955895721596272,business_professionals,gaming,mobile,4,1,bottom,160x600,KR,34,F,35.0,0.013126798412648407,0.14238565290351948,0,0
2025-05-27 01:09:30.464064,AUCTION_038128,9.695823444968092,0.6429524840614718,sports_fans,gaming,desktop,14,4,content,160x600,VE,45,M,35.0,0.03882714753533347,0.39870851823488124,1,1
2025-05-20 23:19:05.297696,AUCTION_089151,10.424517534807771,0.9003618029941812,sports_fans,gaming,tablet,13,2,bottom,728x90,BW,41,M,35.0,0.01892432649153159,0.27836089829430766,0,0
2025-05-20 18:30:44.147455,AUCTION_029231,9.468437653437803,0.7260610979704268,tech_enthusiasts,education,mobile,18,1,top,160x600,HU,37,M,50.0,0.1385953540990726,0.2767660475608389,0,0
2025-05-25 19:32:39.558915,AUCTION_050556,16.122702084934282,1.2069335973681308,students,gaming,mobile,22,2,top,728x90,QA,34,F,35.0,0.2784536667591811,0.1286916235589847,0,0
2025-05-13 20:58:34.143800,AUCTION_033684,11.925289607198604,0.933995120969927,students,electronics,desktop,14,0,content,160x600,PE,37,M,45.0,0.14082608543593647,0.4872995371838035,0,0
2025-05-16 19:06:10.184847,AUCTION_058753,11.400043619283753,0.8269878451858134,food_lovers,electronics,desktop,17,3,sidebar,300x250,BO,30,F,45.0,0.08521728479508618,0.3530466239210273,1,0
2025-05-11 04:36:31.695319,AUCTION_027022,39.03664666931307,0.5757010565130675,students,fashion,mobile,13,0,top,300x250,BI,30,M,30.0,0.07922862237461058,0.07464145503997252,0,0
2025-06-03 08:21:09.380766,AUCTION_036905,12.754724344568135,0.5808554066222497,business_professionals,electronics,mobile,17,5,content,300x250,MW,27,M,45.0,0.03891643976268861,0.1113834714056278,0,0
2025-06-04 12:18:53.918219,AUCTION_000270,23.45306255935454,0.525612108627247,sports_fans,electronics,tablet,20,3,sidebar,160x600,TR,25,F,45.0,0.039752842940481425,0.24965935549366342,0,0
2025-05-27 00:18:53.516622,AUCTION_008866,16.975195760661457,1.065484051085224,tech_enthusiasts,gaming,tablet,22,4,sidebar,160x600,AR,34,F,35.0,0.16958450744439724,0.23882217955562338,0,0
2025-06-07 05:39:33.155142,AUCTION_015006,13.76809674364706,0.7476400715862516,travel_enthusiasts,travel,mobile,12,2,top,320x50,ST,21,F,90.0,0.3126447447144226,0.22784336226831467,1,0
2025-05-20 03:28:10.452840,AUCTION_004688,8.009258061017439,0.9827521979096434,tech_enthusiasts,gaming,desktop,18,5,top,320x50,TM,38,M,35.0,0.12102807825004364,0.21032297295672606,0,0
2025-06-09 17:50:17.379990,AUCTION_081995,17.88249814126184,1.1437831732701085,tech_enthusiasts,travel,mobile,13,1,content,300x250,HU,28,F,90.0,0.04844173127111001,0.2673920510999114,0,0
2025-05-13 03:48:01.585145,AUCTION_084372,35.91478216933286,0.46058173864183954,tech_enthusiasts,education,desktop,8,4,top,300x250,TM,39,M,50.0,0.05835451107748574,0.3817690163853266,0,0
2025-06-08 12:10:58.572419,AUCTION_002514,11.128464364268929,0.3329789929853018,tech_enthusiasts,business,tablet,16,6,bottom,728x90,KN,41,M,70.0,0.01828265918939533,0.4226560676004575,0,0
2025-05-15 03:06:01.225339,AUCTION_036399,22.26910628655554,0.965669503037054,tech_enthusiasts,gaming,mobile,22,0,bottom,300x250,BO,23,M,35.0,0.157856430233487,0.11246307612313526,0,0
2025-06-06 09:27:47.439551,AUCTION_038868,9.105076820737878,1.015070909295489,parents,sports,mobile,20,5,content,728x90,AR,42,F,25.0,0.062254363452135225,0.1353420433240853,0,0
2025-06-03 17:01:42.709096,AUCTION_058244,9.468308946907463,0.548885183906958,food_lovers,fashion,desktop,13,2,content,728x90,LB,42,M,30.0,0.01906800764413093,0.40116159464949314,0,0
2025-05-14 10:47:12.022340,AUCTION_030409,5.533740360984249,0.2332287531424479,fashion_shoppers,education,mobile,5,2,sidebar,728x90,TT,29,F,50.0,0.03230562461914192,0.13911071970707786,0,0
2025-05-31 04:34:54.919036,AUCTION_054794,15.678649868993702,1.1401685658547065,students,gaming,mobile,16,4,content,728x90,MR,31,F,35.0,0.2153304240135629,0.13112716576836092,0,0
2025-05-28 12:00:19.980192,AUCTION_019263,8.509531545564005,0.669802073855044,gaming_community,food,tablet,22,2,content,300x250,BA,36,M,15.0,0.10237512521632522,0.14361598391473301,0,0
2025-06-04 17:56:36.849894,AUCTION_083909,8.51010499680703,0.5306484712475518,parents,food,mobile,15,2,bottom,320x50,LK,31,M,15.0,0.06074650420673546,0.0742315165927609,0,0
2025-05-12 07:16:48.194704,AUCTION_026973,19.509574426923027,0.8530095693026433,travel_enthusiasts,sports,desktop,14,0,sidebar,728x90,BI,25,M,25.0,0.05215780161352853,0.2676727087315475,0,0
2025-05-16 01:49:03.196385,AUCTION_007129,11.066735108445481,0.8541186463530983,gaming_community,electronics,mobile,18,0,bottom,300x250,AR,33,F,45.0,0.1261660815680136,0.17627515483023604,0,0
2025-05-25 18:56:42.710819,AUCTION_007144,8.898153975458142,1.0501763532803159,sports_fans,family,tablet,5,4,sidebar,728x90,NE,46,M,20.0,0.01824379513781393,0.0695393469466893,0,0
2025-05-15 07:33:02.482789,AUCTION_045465,19.578737234590083,0.4291879998291248,fashion_shoppers,education,mobile,11,4,content,300x250,HT,37,F,50.0,0.05349515037802203,0.21066415205717115,0,0
2025-05-26 22:59:31.913224,AUCTION_001966,12.694449019921853,1.0788487876456325,travel_enthusiasts,education,desktop,21,0,sidebar,300x250,GA,39,F,50.0,0.03432310257324372,0.4771996484023424,0,0
2025-06-09 09:16:18.598652,AUCTION_015152,10.132667888495464,0.34212687518460266,food_lovers,education,mobile,18,1,bottom,728x90,DK,18,M,50.0,0.030462079606253877,0.13920636061404956,0,0
2025-05-14 09:09:22.682130,AUCTION_019113,18.377477402689262,0.5049263081501355,travel_enthusiasts,electronics,mobile,4,4,sidebar,300x250,FM,20,F,45.0,0.05565961783882448,0.11121895393496946,1,0
